"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT13","WT16","WT17","WT18","WT19","WT22"
"USW00003936","MANHATTAN ASOS, KS US","2009-09-02","6.93",," 1245","0.00",,,,,"77","59",,"  150","  140","18.1","23.9",,,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-03","4.25",," 2225","0.54",,,,,"77","56",,"   80","   60","15.0","17.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-04","6.49",," 1510","0.09",,,,,"75","60",,"   70","   70","16.1","18.1","    1",,"    1",,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-05","2.91",," 1514","0.00",,,,,"79","59",,"  100","   80","12.1","16.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-06","3.13",," 1633","0.00",,,,,"78","55",,"   80","  130","10.1","14.1","    1","    1",,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-07","5.82",," 1205","0.00",,,,,"82","58",,"  130","  120","15.0","21.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-08","5.59",," 1035","0.06",,,,,"72","63",,"  170","  160","21.9","25.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-09","4.70",," 1715","0.01",,,,,"78","64",,"   50","   50","13.0","17.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-10","3.36",," 1241","0.00",,,,,"81","62",,"   90","  100","13.0","17.0","    1","    1",,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-11","2.46",," 2220","0.00",,,,,"81","58",,"   10","   20","15.0","21.0","    1","    1",,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-12","4.92",," 0309","1.18",,,,,"81","62",,"  360","   20","14.1","23.0","    1",,"    1",,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-13","4.70",," 1345","0.00",,,,,"79","61",,"   90","   70","14.1","17.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-14","1.79",," 1342","0.00",,,,,"77","58",,"  120","   80","8.9","13.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-15","4.03",," 1112","0.00",,,,,"80","60",,"   50","   40","14.1","17.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-16","6.26",," 1411","0.00",,,,,"82","60",,"   50","   50","18.1","23.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-17","5.37",," 1138","0.00",,,,,"78","54",,"   70","   80","18.1","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-18","1.34",," 1342","0.00",,,,,"76","48",,"   70","   80","12.1","16.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-19","1.79",," 0844","0.00",,,,,"77","46",,"  120","   60","10.1","18.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-20","5.14",," 1450","0.00",,,,,"81","54",,"  180","  180","15.0","19.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-21","5.59",," 1543","0.74",,,,,"70","49",,"   10","  360","18.1","25.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-22","2.24",," 1542","0.00",,,,,"65","46",,"  230","  220","10.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-23","2.91",," 1214","0.00",,,,,"71","44",,"  160","  150","16.1","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-24","2.91",," 1508","0.00",,,,,"71","44",,"  140","  140","13.0","16.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-25","2.91",," 1658","0.08",,,,,"70","45",,"  220","  220","19.9","25.9","    1","    1","    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-26","4.70",," 1414","0.00",,,,,"75","49",,"  250","  280","13.0","19.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-27","5.82",," 1440","0.00",,,,,"87","46",,"  230","  340","21.0","31.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-28","5.37",," 0943","0.00",,,,,"71","42",,"  310","  360","15.0","28.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-29","0.89",," 1515","0.00",,,,,"71","35",,"   60","   50","6.9","10.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-09-30","11.18",," 1859","0.00",,,,,"76","46",,"  160","  140","18.1","28.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-01","9.84",," 1551","0.00",,,,,"72","43",,"  280","  260","21.0","33.1",,,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-02","10.74",," 1029","0.00",,,,,"67","40",,"  290","  300","23.0","38.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-03","4.70",," 1050","0.00",,,,,"63","38",,"  300","  350","10.1","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-04","7.61",," 1147","0.00",,,,,"66","40",,"   70","   80","17.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-05","9.40",," 1131","0.02",,,,,"60","49",,"  170","  150","21.9","31.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-06","5.82",," 1017","0.00",,,,,"62","34",,"  300","  300","16.1","29.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-07","6.26",," 1235","0.01",,,,,"71","31",,"  210","  210","23.9","32.0",,,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-08","7.16",," 1353","0.22",,,,,"54","44",,"   20","   20","18.1","29.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-09","5.82",," 0406","0.00",,,,,"56","33",,"  360","   10","15.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-10","10.29",," 1039","0.00",,,,,"37","31",,"   30","   30","21.0","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-11","8.28",," 1052","0.01",,,,,"40","35",,"   80","  120","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-12","6.04",," 1843","0.00",,,,,"54","37",,"   40","   40","15.0","18.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-13","11.41",," 1249","0.03",,,,,"45","39",,"   60","   70","19.9","23.9","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-14","5.37",," 0746","0.02",,,,,"45","40",,"   70","   70","13.0","16.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-15","2.68",," 1345","0.00",,,,,"54","35",,"   20","   10","8.9","13.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-16","2.68",," 0955","0.00",,,,,"57","34",,"   10","   20","14.1","17.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-17","2.46",," 1009","0.00",,,,,"51","30",,"   30","   10","13.0","15.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-18","11.63",," 1309","0.00",,,,,"69","29",,"  180","  210","25.1","35.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-19","8.05",," 0022","0.00",,,,,"76","52",,"  200","  190","17.0","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-20","6.93",," 1020","0.00",,,,,"77","54",,"  170","  200","23.0","31.1",,,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-21","9.62",," 1008","0.49",,,,,"67","50",,"  180","  180","21.0","25.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-22","8.50",," 1206","0.12",,,,,"50","39",,"   10","   10","18.1","25.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-23","6.49",," 0913","0.00",,,,,"53","35",,"  320","  310","15.0","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-24","4.03",," 0908","0.00",,,,,"66","28",,"  290","  320","23.9","49.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-25","4.03",," 1920","0.02",,,,,"59","38",,"  360","  360","14.1","23.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-26","2.91",," 1310","0.00",,,,,"58","31",,"  360","   10","14.1","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-27","4.47",," 1540","0.00",,,,,"60","27",,"  130","  130","16.1","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-28","11.18",," 1144","0.00",,,,,"65","46",,"  160","  170","25.1","32.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-29","6.04",," 2308","1.34",,,,,"61","51",,"  220","  230","21.0","29.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-30","13.65",," 0316","0.01",,,,,"51","35",,"  220","  210","31.1","45.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-10-31","3.58",," 1527","0.00",,,,,"62","33",,"  210","  210","13.0","16.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-01","4.70",," 1212","0.00",,,,,"73","36",,"  220","  220","23.9","30.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-02","4.47",," 1119","0.08",,,,,"58","33",,"   20","   10","21.0","28.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-03","3.80",," 1554","0.00",,,,,"63","28",,"  170","  170","19.9","23.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-04","3.58",," 1201","0.00",,,,,"62","30",,"   10","   10","17.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-05","8.05",," 1442","0.00",,,,,"73","27",,"  200","  210","23.0","31.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-06","12.75",," 0334","0.00",,,,,"74","56",,"  210","  210","23.0","30.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-07","1.57",," 1550","0.00",,,,,"77","40",,"  160","  160","10.1","13.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-08","11.41",," 1234","0.00",,,,,"75","47",,"  200","  210","23.9","35.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-09","5.82",," 1058","0.81",,,,,"62","51",,"   50","   30","14.1","16.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-10","4.03",," 1325","0.00",,,,,"60","41",,"   80","   80","10.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-11","2.46",," 1456","0.00",,,,,"57","35",,"  150","  150","12.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-12","12.08",," 1607","0.00",,,,,"72","43",,"  180","  160","29.1","38.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-13","10.51",," 0102","0.00",,,,,"70","48",,"  210","  180","21.0","30.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-14","5.82",," 2348","0.00",,,,,"55","44",,"   30","   30","13.0","16.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-15","12.08",," 1130","0.08",,,,,"47","38",,"   40","   40","23.0","28.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-16","12.30",," 2002","0.49",,,,,"64","34",,"   10","   10","21.9","30.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-17","8.28",," 0615","0.00",,,,,"45","32",,"   10","  360","18.1","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-18","2.01",," 1314","0.00",,,,,"50","29",,"   30","   40","8.1","12.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-19","2.01",," 1419","0.00",,,,,"55","25",,"   50","   60","10.1","13.0","    1","    1",,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-20","0.67",," 1456","0.00",,,,,"56","29",,"   80","   50","4.9","6.9","    1","    1",,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-21","5.82",," 1305","0.00",,,,,"61","27",,"  170","  160","21.9","25.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-22","4.03",," 1408","0.00",,,,,"61","38",,"  170","  160","19.9","23.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-23","2.46",," 2120","0.24",,,,,"56","33",,"  250","  260","15.0","21.0","    1","    1","    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-24","9.17",," 1358","0.36",,,,,"52","35",,"  300","  300","18.1","32.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-25","5.14",," 1138","0.04",,,,,"49","29",,"  310","  310","19.9","31.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-26","3.80",," 1223","0.00",,,,,"48","26",,"  300","  310","12.1","16.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-27","5.82",," 1546","0.00",,,,,"68","28",,"  210","  220","13.0","16.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-28","3.36",," 1316","0.00",,,,,"68","28",,"  200","  190","15.0","18.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-29","6.93",," 1243","0.00",,,,,"48","24",,"   10","  360","18.1","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-11-30","5.82",," 2119","0.00",,,,,"57","20",,"  210","  210","15.0","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-01","9.62",," 1207","0.00",,,,,"61","32",,"  210","  210","23.0","30.0",,,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-02","12.75",," 0329","0.00",,,,,"40","20",,"   10","  360","23.9","35.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-03","4.92",," 1333","0.00",,,,,"33","13",,"  310","  300","14.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-04","3.58",," 1427","0.00",,,,,"32","11",,"  240","  240","15.0","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-05","7.61",," 1141","0.00",,,,,"43","19",,"  210","  210","19.9","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-06","6.26",," 1249","0.00",,,,,"31","22",,"   50","   50","14.1","18.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-07","7.16",," 0024","0.00",,,,,"22","16",,"   30","  330","12.1","21.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-08","8.50",," 2355","0.00",,,,,"28","18",,"  310","  310","17.0","28.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-09","8.72",," 0235","0.00",,,,,"18","-13",,"  300","  290","18.1","32.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-10","4.03",," 1223","0.00",,,,,"22","-19",,"  210","  230","16.1","19.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-11","3.13",," 1157","0.00",,,,,"39","-9",,"  220","  220","18.1","23.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-12","4.92",," 1127","0.00",,,,,"38","25",,"  170","  180","14.1","17.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-13","2.91",," 1728","0.00",,,,,"40","13",,"   40","   80","8.1","10.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-14","7.38",," 0539","0.00",,,,,"40","8",,"  310","  310","17.0","28.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-15","1.79",," 0453","0.00",,,,,"18","3",,"   30","   30","10.1","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-16","2.91",," 0945","0.00",,,,,"46","7",,"  210","  220","15.0","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-17","5.14",," 0959","0.00",,,,,"43","25",,"  220","  230","13.0","16.1",,,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-18","3.58",," 2218","0.00",,,,,"41","26",,"  360","   10","16.1","21.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-19","5.82",," 0440","0.00",,,,,"34","27",,"  360","  330","14.1","21.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-20","5.14",," 1002","0.00",,,,,"44","23",,"  220","  230","13.0","18.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-21","2.91",," 1324","0.00",,,,,"48","21",,"  160","  180","13.0","16.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-22","5.82",," 1629","0.00",,,,,"36","24",,"   30","   30","15.0","19.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-23","7.16",," 0243","0.50",,,,,"37","33",,"   40","   40","16.1","18.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-24","11.63",," 2058","0.12",,,,,"34","14",,"  340","  350","19.9","35.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-25","14.09",," 2045","0.04",,,,,"20","10",,"  260","  290","23.9","36.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-26","9.84",," 2221","0.00",,,,,"26","19",,"  290","  280","10.1","16.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-27","6.71",," 1007","0.00",,,,,"30","21",,"  350","  350","14.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-28","6.71",," 1047","0.00",,,,,"34","20",,"   40","  310","13.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-29","6.26",," 2324","0.01",,,,,"28","16",,"  190","  180","10.1","14.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-30","6.26",," 2000","0.00",,,,,"36","20",,"  330","  340","13.0","19.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2009-12-31","3.58",," 0131","0.00",,,,,"22","5",,"  360","  340","12.1","18.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-01","5.37",," 1542","0.00",,,,,"17","3",,"   20","   20","15.0","18.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-02","6.71",," 1711","0.03",,,,,"11","1",,"   50","   60","13.0","15.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-03","6.93",," 1153","0.00",,,,,"14","5",,"   40","   40","12.1","14.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-04","1.79",," 1324","0.00",,,,,"18","-7",,"   30","   20","8.1","10.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-05","2.91",," 1951","0.00",,,,,"20","-1",,"  170","  140","8.1","18.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-06","7.61",," 2345","0.03",,,,,"24","9",,"  350","  350","19.9","31.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-07","10.29",," 0709","0.00",,,,,"9","0",,"  310","  320","18.1","31.1",,,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-08","4.03",," 0222","0.00",,,,,"8","-12",,"  300","  320","10.1","17.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-09","0.00",," 0606","0.00",,,,,"14","-11",,"  130","   10","4.9","6.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-10","7.16",," 1000","0.00",,,,,"34","-9",,"  210","  210","23.0","30.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-11","3.13",," 1519","0.00",,,,,"37","13",,"   10","   20","12.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-12","5.82",," 1317","0.00",,,,,"30","11",,"  210","  220","14.1","18.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-13","11.41",," 1604","0.00",,,,,"48","29",,"  210","  180","19.9","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-14","2.24",," 1907","0.00",,,,,"46","24",,"  360","  340","8.1","16.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-15","0.45",," 2133","0.00",,,,,"34","20",,"  120","  120","6.0","6.9","    1","    1",,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-16","2.01",," 2232","0.00",,,,,"38","24",,"  170","  180","10.1","13.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-17","2.68",," 1349","0.00",,,,,"56","28",,"  210","  200","8.9","13.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-18","3.58",," 1926","0.00",,,,,"35","28",,"   60","   60","8.1","10.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-19","6.26",," 1710","0.02",,,,,"37","32",,"   60","   60","12.1","15.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-20","5.82",," 2205","0.00",,,,,"39","34",,"   30","   40","15.0","18.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-21","5.59",," 0214","0.00",,,,,"38","33",,"   30","   30","16.1","19.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-22","10.74",," 1604","0.00",,,,,"50","32",,"  140","  130","18.1","23.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-23","13.87",," 0441","0.00",,,,,"57","36",,"  160","  160","31.1","44.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-24","8.05",," 1547","0.00",,,,,"41","27",,"  310","  320","16.1","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-25","10.74",," 0908","0.00",,,,,"34","25",,"  310","  320","19.9","36.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-26","3.80",," 0249","0.00",,,,,"37","19",,"  240","  350","14.1","23.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-27","4.70",," 1529","0.00",,,,,"47","20",,"  360","   10","17.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-28","8.72",," 1212","0.00",,,,,"24","15",,"   50","   40","18.1","23.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-29","9.40",," 0011","0.00",,,,,"23","16",,"   30","   20","19.9","23.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-30","3.36",," 1537","0.00",,,,,"34","8",,"  210","  220","12.1","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-01-31","3.80",," 2229","0.00",,,,,"43","13",,"  160","  160","12.1","16.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-02-01","6.04",," 0804","0.00",,,,,"34","25",,"  180","  180","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-02-02","2.91",," 0819","0.00",,,,,"44","21",,"  340","  350","10.1","15.0","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-02-03","5.82",," 1154","0.00",,,,,"42","19",,"  170","  170","17.0","21.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-02-04","5.14",," 1614","0.02",,,,,"38","33",,"  130","  110","13.0","16.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-02-05","4.70",," 1500","0.03",,,,,"35","32",,"  360","  360","14.1","19.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-02-06","2.46",," 0346","0.00",,,,,"39","31",,"   20","   20","6.9","10.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2010-02-07","2.24",," 1141","0.00",,,,,"37","32",,"  210","  220","12.1","14.1","    1",,,,,,,"    1",,,,,,,,
